id,original_title,genres_id,vote_average
851303,En attendant Bojangles,"18, 35, 10749",7.402
54841,정무지보,28,4.7
14092,GHOST IN THE SHELL／攻殻機動隊2.0,"28, 16, 18, 80, 9648, 878, 53",7.418
704,A Hard Day's Night,"35, 10402",7.3
2259,The House of the Spirits,"10749, 18",6.9
369557,Sing Street,"10749, 18, 10402, 35",7.868
843846,Butcher's Crossing,"37, 18",6.0
565932,Klippers,"28, 18, 53",8.0
389053,The Do-Over,"28, 12, 35",5.716
360404,"Monster High: Boo York, Boo York","16, 10751, 10402",7.7
31509,Way Down East,"18, 10749",7.0
1333061,Hometown Mysteries: A Farmhouse Murder,9648,0.0
551831,Living the Change: Inspiring Stories for a Sustainable Future,99,8.0
252465,Father & Son: Dangerous Relations,"18, 80, 10770",6.0
138997,The Undertaker,27,5.6
59822,The Big Wheel,"28, 18, 10749",5.8
557945,Pecado original,"35, 10749",6.0
12758,Al di là della legge,37,5.647
500321,Dead Men,"37, 18, 28",4.8
85844,夜の女たち,18,7.2
803974,The Notebooks,18,4.0
11050,Terms of Endearment,"18, 35",7.117
467660,Unsane,"27, 53",6.3
154392,Jazz Dance,"99, 10402",5.5
936075,Michael,"10402, 18, 36",0.0
371638,The Disaster Artist,"35, 18",7.108
656159,비와 당신의 이야기,"10749, 18",6.3
656663,Jackass Forever,"35, 99, 28",6.814
354251,Southbound,"14, 53, 27, 878",5.9
926599,All Fun and Games,"27, 53",5.6
539651,Don't Let Go,"878, 53, 9648, 27",6.843
290729,Sniper: Legacy,"53, 28",5.928
2087,The Getaway,"28, 80, 9648, 53",5.713
80389,Get the Gringo,"28, 53, 80, 18",6.58
434949,Bowie: The Man Who Changed the World,"99, 10402",5.733
335462,战狼,"28, 10752, 53",6.2
2609,"Planes, Trains and Automobiles",35,7.3
635185,Nasumice,18,6.0
889,The Flintstones in Viva Rock Vegas,"35, 10751, 10749",4.8
1420353,헬로카봇 올스타 스페셜,16,0.0
685309,Sex and the Future,"35, 878",5.3
798106,Planet Zee,"35, 27",2.0
35056,Date Night,"35, 28, 12",6.096
536281,Do No Harm: The Opioid Epidemic,99,0.0
1225482,내 아내를 빌려드립니다,10749,0.0
1041888,Alapaap,53,4.8
5375,Fred Claus,"28, 35, 18",5.836
964,The Phantom of the Opera,"18, 27, 10402",7.1
576925,Бука. Моё любимое чудище,"16, 12, 10751",6.167
216919,Deseo,18,6.6
900,Bringing Up Baby,"35, 10749",7.532
50507,The Gods Must Be Crazy III,"35, 14",5.2
628731,Found Footage,27,7.8
1984,1984,"878, 18",6.533
1137759,God Save the Tuche,35,5.4
70841,映画ドラえもん のび太の恐竜2006,"16, 12, 10751, 14, 878",7.5
50992,The Seniors,35,4.6
331583,The Whole Truth,"18, 53",6.534
10077,A Sound of Thunder,"53, 878, 12, 28",4.849
785533,The Princess Switch 3: Romancing the Star,"10749, 35",6.786
729718,東京地下女子刑務所 CHAPTER 2・エリア99,18,0.0
142061,"Batman: The Dark Knight Returns, Part 2","878, 28, 16, 9648",7.922
9051,10,"35, 10749",5.7
947938,Dolphin Boy,"16, 12, 14, 35",6.4
645833,A Promise To Astrid,18,1.0
29812,The Substitute 2: School's Out,"28, 9648, 53, 80, 10770",5.9
505746,Børning 3,"28, 35",5.5
199591,Penthouse North,"53, 18",5.7
11257,A Room with a View,"18, 10749",6.957
1354959,내 남편을 세워줘!,18,0.0
14541,Jeff Dunham's Very Special Christmas Special,35,6.5
334521,Free Fire,"28, 80, 9648",6.259
1197406,El Halcón: Sed de Venganza,"28, 12, 35",7.859
180109,Alien Showdown: The Day the Old West Stood Still,"28, 12",2.2
605364,Above the Best,"99, 28, 10752",5.7
16314,3 Ninjas,"10751, 28, 12, 35",5.664
968739,Les liaisons dangereuses,"18, 10749",5.917
3078,It Happened One Night,"35, 10749",7.828
611860,Fake Preacher,"35, 53",1.0
145931,Billion Dollar Limited,"16, 28, 12, 10751, 14, 878",6.911
95955,鉅鑽風雲,28,5.3
492104,新金瓶梅 第二集,,5.8
13788,The Unborn,"27, 53, 9648",5.2
229,Bride of Frankenstein,"27, 878",7.5
1181068,Ipar Adalah Maut,18,6.8
437670,Fack ju Göhte 3,35,6.043
362538,Spirit Riders,"10751, 18, 12",6.4
18183,Como agua para chocolate,"18, 10749",7.3
11943,Jeremiah Johnson,"12, 37",7.281
28341,The Malibu Beach Vampires,27,5.7
433422,劇場版 FAIRY TAIL -DRAGON CRY-,"28, 12, 35, 14, 16",6.6
243938,Hot Tub Time Machine 2,35,5.213
53036,Ghosts of Hanley House,"27, 53",3.4
24913,April Fool's Day,"27, 9648",6.057
65034,Too Big to Fail,"18, 10770",6.974
40971,Schulmädchen-Report 6. Teil: Was Eltern gern vertuschen möchten,18,4.306
12079,Spun,"80, 18",6.567
284276,Cake,18,6.3
11963,Three Days of the Condor,"53, 9648",7.277
729791,美女奉行　おんな牢秘抄,"18, 36",4.9
496331,ब्रह्मास्त्र पहला भाग: शिवा,"28, 12, 14",6.4
1125,Dreamgirls,"18, 10402",6.729
13377,How the Grinch Stole Christmas!,"16, 10751, 35",7.488
766475,See How They Run,"9648, 35, 80",6.372
879957,Wyrmwood: Apocalypse,"28, 27",5.79
464502,Acrimony,"18, 53",6.737
785761,Pink Hill,"18, 14, 35",8.0
563289,Truth or Double Dare,27,5.5
1405758,Memories of Love Returned,99,0.0
931954,Venus,"18, 27, 53",6.246
22965,Doomed to Die,"35, 80, 9648, 53",5.8
1022924,5 in 1,35,4.9
1378828,Mai Martaba,"12, 18",0.0
421658,Final Score,"28, 53, 12, 18",6.1
17707,Brokedown Palace,"18, 53, 9648",6.4
622855,Jingle Jangle: A Christmas Journey,"10751, 14, 10402",6.6
11571,Journey to the Center of the Earth,"12, 14, 10751",6.914
1104102,Swing Into Romance,"10749, 35, 10770",7.6
272418,Man from Reno,"9648, 18, 80, 53",6.325
211755,劇場版 HUNTER×HUNTER 緋色の幻影,"16, 12, 14, 28",7.1
880313,La ira de Dios,"53, 18",6.3
478624,Painted Horses,18,6.6
44727,ワンピース デッドエンドの冒険,"28, 16, 12",7.047
1070802,Confidential Informant,"53, 28, 9648, 80",5.8
336845,Cleveland Abduction,"18, 80, 10770",7.2
30028,Assault of the Party Nerds 2: The Heavy Petting Detective,"35, 53",2.0
421658,Final Score,"28, 53, 12, 18",6.1
360404,"Monster High: Boo York, Boo York","16, 10751, 10402",7.7
92378,Pit Stop,"28, 18",6.7
437,Cube 2: Hypercube,"53, 878, 9648",5.487
145135,Dark Skies,"878, 53, 27",6.307
2134,The Time Machine,"53, 12, 14, 878, 10749",7.33
46528,The Warrior's Way,"12, 14, 28, 37, 53",6.6
1196632,Salakab,53,5.5
256731,Bad Country,"18, 28, 80",5.523
534490,Avengement,"80, 28",6.784
468455,Haunters: The Art of the Scare,"99, 27",6.1
721625,Songbird,"878, 53",6.2
622855,Jingle Jangle: A Christmas Journey,"10751, 14, 10402",6.6
56016,Robbin' in da Hood,"28, 35",1.0
36683,20世紀少年 －第1章－ 終わりの始まり,"878, 12, 9648",6.7
928270,Heatwave,"53, 18",6.342
110143,Graffiante desiderio,"18, 53",4.9
53271,Roll on Texas Moon,"28, 10402, 37",6.0
97375,名探偵コナン 天空の難破船（ロスト・シップ）,"16, 80, 9648, 28",7.1
31249,"Fist of Fear, Touch of Death","28, 99, 35",4.3
778106,Along for the Ride,"10749, 18",6.7
500916,Primal,"28, 12, 53",5.6
373569,Snatched,"28, 35",5.351
71688,The Iron Lady,"36, 18",6.3
25318,Escape from Sobibor,"18, 53, 10752, 10770",7.2
9077,Tarantula,"878, 27",6.5
40807,50/50,"35, 18",7.2
30494,Top Model,18,5.4
234838,ക്ലാസ്‌മേറ്റ്സ്,"9648, 10749",7.4
11415,House,"35, 27, 14",6.159
1077600,ベイビーわるきゅーれ2ベイビー,"28, 35, 80, 18",6.7
621151,Spell,"53, 27, 14",6.5
307168,Extraction Day,28,5.1
54851,오대 제자,28,4.8
13980,ストレンヂア -無皇刃譚-,"28, 16, 36",7.583
77173,The Blood Beast Terror,"27, 878",5.5
10165,Fear and Desire,"18, 10752, 53",5.4
5916,The Getaway,"28, 80, 53",7.098
54540,Beverly Hills Chihuahua 2,"35, 10751",5.903
42476,Ben,"27, 53",5.9
604605,HELLO WORLD,"16, 10749, 878, 18",7.3
1094009,Summer Camp,35,5.196
46139,Journey to the Center of Time,"878, 12, 14",3.5
11817,Bulletproof Monk,"28, 35, 14",5.507
11428,Sleepwalkers,"27, 14, 53",6.0
398,Capote,"80, 18",6.974
15762,Night of the Creeps,"27, 35, 878",6.7
37916,Travolti da un insolito destino nell'azzurro mare d'agosto,"35, 18, 10749",7.5
2539,Spanglish,35,6.017
303,Notorious,"53, 10749, 9648",7.7
407742,Le notti porno nel mondo nº 2,18,6.7
836009,Against the Ice,"18, 12, 36",6.758
230222,Tarzan,"16, 28, 12, 10751",5.7
39206,名探偵コナン 紺碧の棺 （ジョリー・ロジャー）,"16, 12",6.6
520946,100% Wolf,"16, 10751, 14, 12",6.1
21521,A計劃續集,"28, 35",7.103
548473,Color Out of Space,"27, 878, 9648, 53",6.042
8653,섬,"18, 53",7.0
1368166,The Housemaid,"53, 9648",0.0
302980,Le Coucher de la Mariée,18,4.7
10628,Kangaroo Jack,"28, 12, 35, 10751, 80",5.3
1275585,Late Bloomer,18,7.333
666750,Dragonheart: Vengeance,"14, 28, 12",6.822
1310170,Kuoleman lista,"99, 18",0.0
43641,Superman/Shazam!: The Return of Black Adam,"16, 28",7.0
505948,I Am Mother,"878, 53",6.705
499,Cléo de 5 à 7,18,7.7
8838,Mercury Rising,"28, 80, 18, 53",6.3
612706,Work It,"35, 10402",7.5
500104,Aristotle and Dante Discover the Secrets of the Universe,"10749, 18",7.5
11165,Tora! Tora! Tora!,"10752, 36, 18",7.147
398929,Alibi.com,"35, 10751",6.472
447399,X-Men: The Mutant Watch,99,7.0
393850,Senza vergogna,18,4.5
8873,Wayne's World 2,"35, 10402",6.097
604362,히트맨,"28, 35",7.2
667276,Las Leyendas: El Origen,"16, 35, 14, 12, 10751, 27",8.251
12919,Can't Buy Me Love,"18, 35, 10749",6.911
428424,La nuora giovane,35,3.2
327331,The Dirt,"18, 10402, 36, 35",7.459
11499,Frost/Nixon,"18, 36",7.3
20875,Операция «Ы» и другие приключения Шурика,35,7.597
48266,Ma mère,18,4.6
30043,녹색 의자,"10749, 18",6.2
10539,James and the Giant Peach,"12, 16, 10751, 14",6.6
428493,God's Own Country,"10749, 18",7.8
351879,Day of the Stranger,"37, 18, 14",4.0
20156,Exotica,18,6.644
553224,Fishtales 3,"10751, 16, 12",5.0
254201,Fasandræberne,53,7.0
735253,Bad Nun: Deadly Vows,27,5.0
463434,San Saba,9648,4.0
169219,The Dyatlov Pass Incident,"53, 9648",5.9
1254234,Blood Dried Hands,"27, 53, 18, 80",8.0
614715,2177: The San Francisco Love Hacker Crimes,878,4.3
269795,2:22,"878, 9648, 53, 10749",6.027
10242,What Ever Happened to Baby Jane?,"53, 18, 27",7.91
746375,18 걸그룹 승하의 눈치게임,"10749, 18",5.0
1401745,Glass Casa,9648,0.0
86825,Stoker,"18, 27, 53",6.642
6415,Three Kings,"28, 35, 10752",6.7
38033,Chain Letter,"27, 53",4.4
668214,Survival Skills,"35, 18",5.0
565339,Ambition's Debt,18,6.2
48340,Sanctum,"28, 53",6.0
273895,Selma,"36, 18",7.4
403,Driving Miss Daisy,18,7.235
152742,La migliore offerta,"18, 10749, 80",7.825
87774,Bucktown,"28, 80, 18",5.7
1093485,掃毒3︰人在天涯,"28, 80, 53",6.2
390051,Aftermath,"18, 53",5.7
71776,Bisturi - La mafia bianca,18,6.7
1280,빈집,"18, 10749, 80",7.8
773669,Obscura,"80, 53, 18",2.0
24249,Bad Influence,53,6.0
4241,ビジターQ,"35, 18, 27, 53",6.4
553884,Glass Jaw,"18, 53",6.9
504148,The Serpent,28,6.385
461763,ハイキュー!! コンセプトの戦い,"16, 18",8.1
459,Sissi - Schicksalsjahre einer Kaiserin,"10749, 18, 36",7.1
2001,We Own the Night,"18, 80, 53",6.702
33251,집으로...,"18, 10751",8.0
304410,La Famille Bélier,"35, 10402, 18",6.931
57014,Tutta colpa di Giuda,"35, 10402",5.778
30876,Ultimo mondo cannibale,"12, 27",5.8
24224,Higher Love,"35, 10749",6.1
241257,Regression,"27, 9648, 53",5.6
2087,The Getaway,"28, 80, 9648, 53",5.713
180147,Nosotros los nobles,35,7.9
42006,红高粱,"18, 10749, 36",7.187
54707,Man of the Year,"18, 28, 35, 10749",4.5
4174,Spellbound,"53, 9648, 10749",7.4
1337997,Anuja,18,6.774
32690,醜聞,18,6.9
12914,Stargate: Continuum,"28, 12, 878",7.127
10161,My Left Foot: The Story of Christy Brown,18,7.522
51545,"„Čtyři vraždy stačí, drahoušku“","80, 35",6.3
139567,Fire with Fire,"28, 80, 18, 53",5.677
757860,晴雅集,"28, 18, 14, 9648, 878",7.364
13121,Teeth,"35, 27",5.371
78049,The Scorpion King 3: Battle for Redemption,"28, 12, 14, 18",4.628
876969,Assassin Club,"28, 12, 53",6.0
453755,Arctic,"18, 12",6.5
428424,La nuora giovane,35,3.2
1410052,妻からのビデオレター,,0.0
1205229,Night of the Zoopocalypse,"16, 35, 12, 878, 27",5.4
484510,Trolls Holiday,"12, 16, 10751, 14",6.7
56384,Deadly Strangers,53,5.8
857862,EVANGELION:DEATH(TRUE)²,"16, 878, 28, 18",6.7
1196263,Deus Irae,"27, 53",3.0
1130402,Jamais sans mon psy,35,4.9
11037,Iron Eagle,28,5.6
659959,Été 85,"10749, 18",7.407
47922,Inner Sanctum,"9648, 53, 80",5.0
11687,Les Visiteurs,"14, 35",7.124
24805,The Ten Commandments,"18, 14",6.6
1308913,Diet of Sex,"18, 35, 10749",5.8
9013,Midnight Run,"28, 35, 80, 53",7.2
1412569,Hiram na Sandali,"18, 10749",10.0
13751,Akeelah and the Bee,18,7.087
78357,A Place In The Heart,"18, 10749",5.2
433627,7 Days in Entebbe,"53, 18, 80",5.8
4415,Les Misérables,"80, 18, 36, 10749",7.2
39345,Casper Meets Wendy,"10751, 14, 35, 10770",6.0
8489,Ali,18,6.8
1425062,Walking with the Tall whites Aftermath,99,0.0
1036311,Married by Mistake,"10770, 35, 10749",5.821
80280,[REC]³ Génesis,27,5.3
65291,Green Lantern: Emerald Knights,"28, 12, 16, 878, 18",6.646
263422,Power of Attorney,"53, 80",4.6
27485,Megaconda,"878, 27, 28",4.0
9013,Midnight Run,"28, 35, 80, 53",7.2
1145612,Fate/strange Fake -Whispers of Dawn-,"16, 28, 14, 18",8.08
467012,Pengabdi Setan,"18, 27, 9648",6.7
455761,여자 하숙집,18,4.2
1045205,Irgendwann werden wir uns alles erzählen,18,6.0
447399,X-Men: The Mutant Watch,99,7.0
672699,Banksy and the Rise of Outlaw Art,99,6.9
672699,Banksy and the Rise of Outlaw Art,99,6.9
10053,When a Stranger Calls,"27, 9648",5.743
934506,Un métier sérieux,"35, 18",6.3
792149,Dead Again,"35, 27, 878",4.8
478275,警花肉搏強姦黨,"28, 80",2.0
50507,The Gods Must Be Crazy III,"35, 14",5.2
14435,My Bloody Valentine,"27, 9648, 53",5.551
9708,The Wicker Man,"27, 9648, 53",4.31
91259,Lady Cocoa,"18, 80, 10749",4.3
554537,Her Side of the Bed,"35, 18, 10749",5.1
70106,Atoll K,35,5.6
13173,The Ten,35,4.8
227783,The Nut Job,"16, 35, 10751, 12",5.791
9651,Supergirl,"12, 14, 28, 878",5.4
140047,My Silent Partner,"28, 53, 10770",6.2
29433,The Good Sisters,"27, 53",1.0
467371,Inesperado amor,18,6.167
153588,Lulu Belle,"10749, 18",4.833
14035,Meatballs,35,5.8
672647,The Map of Tiny Perfect Things,"14, 10749",7.121
46465,A Christmas Without Snow,"18, 10749, 10751, 10770",5.6
960876,डंकी,"12, 35, 18",6.2
298115,Dragons: Dawn of the Dragon Racers,"16, 10751, 12, 35, 14",7.3
14943,クローズZERO,"28, 35, 80",7.079
58250,The Bucks County Massacre,"27, 28, 53",4.8
472269,Possum,"18, 27, 53",6.134
12627,La Belle Noiseuse,18,7.3
575828,Холоп,35,7.0
185341,[REC]⁴ Apocalipsis,"53, 27",5.6
1161663,Ghost Project,"27, 878",5.962
1027400,背徳夫人の欲情,,2.0
286567,Max Steel,"28, 12, 878",5.574
962319,Un silence,18,5.1
438376,미스 푸줏간,"18, 35, 10749",5.4
849,Krull,"28, 12, 14, 878",6.065
1037858,The Soccer Football Movie,"16, 35, 10751",5.8
330764,Le Tout Nouveau Testament,"35, 14",6.656
9754,Firewall,"28, 80, 53",5.8
2018,The Wedding Planner,"35, 10749",5.932
59468,The Way,"12, 35, 18",7.116
25768,"Steamboat Bill, Jr.","35, 10749",7.6
230539,Nicotine Stains,"18, 53",5.2
43364,西鶴一代女,18,7.8
38357,Morning Glory,"18, 35, 10749",6.344
583689,Moxie,"35, 18, 10402",7.283
47938,மின்னலே,"35, 10749",7.0
1290584,Road Diary: Bruce Springsteen and The E Street Band,"10402, 99",8.2
10617,黄飞鸿之一：壮志凌云,"28, 18",7.161
30395,Mulva 2: Kill Teen Ape!,"28, 12, 35, 27",3.0
10726,American Psycho II: All American Girl,"27, 53",4.4
10035,100 Girls,"35, 18, 10749",5.8
714669,Run Rabbit Run,"27, 53",5.717
192145,Third Person,"18, 10749",5.893
154392,Jazz Dance,"99, 10402",5.5
458353,High Heel Homicide,"53, 27",5.3
12476,The Hidden,"878, 53, 28, 27",6.9
666,Central do Brasil,18,8.133
1267729,Strawberry Shortcake's Spring Spectacular,"16, 10751",7.8
795608,Godsend,18,7.0
677115,비뇨기과 여의사들 2,"18, 10749",5.6
563799,Clyde Cooper,9648,4.9
43641,Superman/Shazam!: The Return of Black Adam,"16, 28",7.0
1392501,Lamas,18,0.0
565310,The Farewell,"35, 18",7.43
12118,Police Academy 3: Back in Training,"35, 80",5.8
558294,Halloween at Aunt Ethel's,"27, 35",3.563
343795,90 Minutes in Heaven,18,5.932
5511,Le Samouraï,"80, 53, 18",7.8
79875,Kill and Kill Again,28,4.6
699198,Jimmy O. Yang: Good Deal,35,6.9
29251,On Any Sunday,99,6.8
720914,Endgame 2050,99,5.3
769273,Banger,"18, 53",0.0
691435,The Girls of Summer,"18, 10402",3.0
50677,Eyes of an Angel,18,6.9
676710,The Amazing Maurice,"16, 12, 35, 10751, 14",6.8
105536,Sitting Bull,37,5.0
206277,Shirley: Visions of Reality,18,6.2
29474,The Flying Serpent,"27, 53",4.6
216163,Cry Wilderness,"14, 12, 10751",2.5
502173,Relaxer,"14, 35",6.0
5551,Space Cowboys,"28, 12, 53",6.393
791568,Settlers,"878, 53, 18",4.9
8197,Midnight in the Garden of Good and Evil,"9648, 80, 18",6.342
113917,The Brotherhood V: Alumni,27,2.0
1195518,The Unholy Trinity,"37, 12, 80",0.0
14707,The Return of Superfly,"18, 28, 80",5.7
756325,Girlfriend's Reunited,"35, 18",0.0
491627,5 Weddings,"18, 35, 10749",4.5
1430527,The House Was Not Hungry Then,27,3.8
652575,어린 형수 5,10749,6.2
1552,Parenthood,"35, 18",6.689
54398,Strigoi,"35, 14, 27",5.8
1302014,Maharot,18,6.0
92759,12 Hours to Live,"80, 18, 53, 10770",5.1
690846,"Patricia, Una Pasión Escondida","18, 35",5.9
850885,Halloween Heroes,35,5.0
947938,Dolphin Boy,"16, 12, 14, 35",6.4
760793,Truth,18,3.0
86633,The Alien Factor,"27, 878",3.9
462990,Dogs of Democracy,99,0.0
1195310,The Only Girl in the Orchestra,"99, 10402",6.7
67913,The Guard,"28, 35, 53, 80",7.0
46626,Gang Busters,80,5.313
13944,Passengers,"18, 9648, 53, 10749",6.115
586347,The Hard Way,28,5.43
1946,eXistenZ,"28, 53, 878",6.8
396,Who's Afraid of Virginia Woolf?,18,7.7
310593,Youth,"35, 18, 10749",6.902
1302014,Maharot,18,6.0
46261,Don't Be Afraid of the Dark,"14, 27, 53",5.77
9708,The Wicker Man,"27, 9648, 53",4.31
760727,Swingers,18,4.5
212470,Monster High: 13 Wishes,"10751, 14, 16",7.7
121342,Giovannona Coscialunga disonorata con onore,35,5.9
65851,Jackass 3.5,"35, 99, 28",6.337
3059,Intolerance: Love's Struggle Throughout the Ages,"18, 36",7.1
15044,Einstein and Eddington,"36, 18",6.8
461078,きみの声をとどけたい,"16, 18, 14",6.3
10223,A Simple Plan,"80, 18, 53",7.2
2171,Wet Hot American Summer,35,6.274
975755,Panteras,,0.0
16280,13 Hours in a Warehouse,"27, 53, 9648",6.6
174675,The Machine,"878, 53",5.913
16187,Buzz Lightyear of Star Command: The Adventure Begins,"16, 10751, 35, 878, 12",6.409
1197137,The Black Phone 2,"27, 53",0.0
652575,어린 형수 5,10749,6.2
402696,அப்பா,18,7.269
449756,The Postcard Killings,"18, 53",6.383
86835,Knight of Cups,"18, 10749",5.696
67350,一眉道人,"28, 35, 27",6.3
453127,청년경찰,"35, 28, 80",7.5
35688,Why Did I Get Married Too?,"35, 10749",6.5
13567,Sleepaway Camp,27,6.3
927855,Aşk Taktikleri,"10749, 35",7.112
24740,The Entity,"27, 9648, 53",6.678
2292,Clerks,35,7.391
81462,Short Eyes,"18, 80",6.8
391629,बाघी,"28, 53, 10749, 12",6.4
597219,The Half of It,"35, 10749, 18",7.1
9388,Thank You for Smoking,"35, 18",7.193
10452,La Reine Margot,"18, 36, 10749",7.2
634202,桃色身体検査,"18, 35",1.0
55292,新少林寺,"28, 18",6.852
1039690,Desperation Road,"53, 28, 80, 18",6.7
1012180,ഐഡന്റിറ്റി,"28, 53, 9648",6.0
1333061,Hometown Mysteries: A Farmhouse Murder,9648,0.0
619433,딸의 친구 4,10749,4.8
13466,October Sky,"18, 10751",7.7
8688,Snake Eyes,"53, 80, 9648",6.178
615952,Armageddon Time,18,6.5
347064,Jurassic Prey,"878, 28, 27",3.5
803974,The Notebooks,18,4.0
7500,Sonatine,"28, 80, 53",7.519
605542,Perdidos en la noche,"18, 53, 80",6.75
11897,How the West Was Won,37,7.0
1090323,#AMFAD: All My Friends Are Dead,"27, 53",6.1
680531,Le Bal des folles,"53, 18, 36",7.1
13996,Bottle Shock,"35, 18",6.3
2731,Indochine,"18, 10749",7.0
680531,Le Bal des folles,"53, 18, 36",7.1
341671,Model Hunger,27,4.4
2925,The First Wives Club,35,6.709
1172604,Faro,"27, 53, 18",5.7
982271,Book Club: The Next Chapter,"35, 10749",6.316
782808,SARS-29,18,4.7
102783,La Fille de 15 ans,"18, 10749",5.4
731486,Larry The Cable Guy: Remain Seated,35,6.5
512936,4/20 Massacre,"27, 28",6.1
643076,Christmas Coupon,"10749, 10751",4.4
340027,Brain on Fire,18,7.038
12120,My Stepmother Is an Alien,"35, 878",5.7
805320,Bird Box Barcelona,"53, 878, 27",5.9
221116,Color of the Cross,18,3.0
48515,無理心中 日本の夏,"80, 18",5.6
267409,진실게임,"53, 9648",7.5
789800,Comic Book Junkies,"35, 14, 878",0.5
766798,Madres paralelas,18,6.821
158618,Emanuelle e le porno notti nel mondo n. 2,"99, 18, 14",5.3
1096846,Reading Lolita in Tehran,18,7.4
463843,Sweetheart,27,6.4
1443244,Dicen por ahí,"99, 80",0.0
601165,Legacy of Lies,"53, 28",5.5
586707,Life Like,"53, 878",6.2
127521,6 Bullets,"53, 28, 80",6.2
112949,Safe Haven,"10749, 53",7.2
1019420,Irish Wish,"10749, 35, 14",6.2
48232,Twin Sitters,"35, 10751, 53",6.3
4727,Le Gendarme de Saint-Tropez,35,7.0
52742,Experiment in Torture,"27, 53",2.0
27788,My Vampire Lover,"27, 35",5.6
1249385,Ghost Game,"27, 53",5.2
34295,映画犬夜叉 天下覇道の剣,"16, 14, 12",7.7
21733,飛龍猛將,"28, 35, 10749",7.3
1130276,Succubus,"27, 53",0.0
282672,My Mistress,"10749, 18",5.202
403605,Headshot,"28, 53, 18",6.446
515042,Free Solo,"99, 12",7.908
507903,Spoiler Alert,"10749, 35, 18",7.1
